compute,1,704,1491492611555.00,,7,1330729160,1330729160
compute,1,703,1491492610528.00,,26,1330729160,1330729160
compute,1,702,1491492609521.00,,7,1330729160,1330729160
compute,1,701,1491492608515.00,,6,1330729160,1330729160
compute,1,700,1491492607488.00,,26,1330729160,1330729160
compute,1,699,1491492606482.00,,6,1330729160,1330729160
compute,1,698,1491492605475.00,,6,1330729160,1330729160
compute,1,697,1491492604447.00,,28,1330729160,1330729160
compute,1,696,1491492601271.00,,5,1490295240,1490295240
compute,1,695,1491492600244.00,,27,1490295240,1490295240
compute,1,694,1491492599238.00,,6,1490295240,1490295240
compute,1,693,1491492598232.00,,5,1490295240,1490295240
compute,1,692,1491492597205.00,,26,1490295240,1490295240
compute,1,691,1491492596198.00,,6,1490295240,1490295240
compute,1,690,1491492595192.00,,6,1490295240,1490295240
compute,1,689,1491492594165.00,,26,1490295240,1490295240
compute,1,688,1491492593159.00,,5,1490295240,1490295240
compute,1,687,1491492592153.00,,5,1490295240,1490295240
compute,1,686,1491492591135.00,,17,1490295240,1490295240
compute,1,685,1491492588564.00,,5,1162974584,1162974584
compute,1,684,1491492587557.00,,6,1162974584,1162974584
compute,1,683,1491492586530.00,,27,1162974584,1162974584
compute,1,682,1491492585523.00,,6,1162974584,1162974584
compute,1,681,1491492584517.00,,6,1162974584,1162974584
compute,1,680,1491492583491.00,,26,1162974584,1162974584
compute,1,679,1491492582484.00,,6,1162974584,1162974584
compute,1,678,1491492581478.00,,6,1162974584,1162974584
compute,1,677,1491492580450.00,,28,1162974584,1162974584
compute,1,676,1491492578426.00,,6,997167056,997167056
compute,1,675,1491492577419.00,,6,997167056,997167056
compute,1,674,1491492576392.00,,27,997167056,997167056
compute,1,673,1491492575385.00,,7,997167056,997167056
compute,1,672,1491492574379.00,,6,997167056,997167056
compute,1,671,1491492573351.00,,27,997167056,997167056
compute,1,670,1491492572344.00,,7,997167056,997167056
compute,1,669,1491492571327.00,,17,997167056,997167056
compute,1,668,1491492569229.00,,26,1321161144,1321161144
compute,1,667,1491492568222.00,,6,1321161144,1321161144
compute,1,666,1491492567216.00,,6,1321161144,1321161144
compute,1,665,1491492566189.00,,26,1321161144,1321161144
compute,1,664,1491492565183.00,,6,1321161144,1321161144
compute,1,663,1491492564176.00,,6,1321161144,1321161144
compute,1,662,1491492563149.00,,27,1321161144,1321161144
compute,1,661,1491492562143.00,,6,1321161144,1321161144
compute,1,660,1491492561136.00,,6,1321161144,1321161144
compute,1,659,1491492560119.00,,17,1321161144,1321161144
compute,1,658,1491492557402.00,,5,1077379176,1077379176
compute,1,657,1491492556394.00,,7,1077379176,1077379176
